regulatoryGene	targetGene	weight	TF_gene	TF
Nitab4.5_0011780g0020	Nitab4.5_0000287g0090	0.039141893	bZIP	TF
Nitab4.5_0003995g0040	Nitab4.5_0000244g0120	0.039141764	C2C2-Dof	TF
Nitab4.5_0000974g0020	Nitab4.5_0000571g0010	0.039137689	C2C2-CO-like	TF
Nitab4.5_0000271g0230	Nitab4.5_0003908g0010	0.039134406	MYB	TF
Nitab4.5_0005176g0020	Nitab4.5_0002279g0030	0.039133913	C2H2	TF
Nitab4.5_0002902g0060	Nitab4.5_0010486g0020	0.039129305	AP2-EREBP	TF
Nitab4.5_0001778g0090	Nitab4.5_0010125g0040	0.039127803	HSF	TF
Nitab4.5_0002182g0080	Nitab4.5_0000476g0220	0.039123547	C2C2-GATA	TF
Nitab4.5_0000599g0020	Nitab4.5_0001094g0010	0.039119402	MADS	TF
Nitab4.5_0000304g0070	Nitab4.5_0000575g0200	0.039117025	ARF	TF
Nitab4.5_0012806g0010	Nitab4.5_0000185g0210	0.039115913	C2H2	TF
Nitab4.5_0001603g0110	Nitab4.5_0002286g0030	0.039113657	WRKY	TF
Nitab4.5_0002543g0050	Nitab4.5_0011765g0020	0.039113287	bZIP	TF
Nitab4.5_0000459g0060	Nitab4.5_0012115g0030	0.039111003	HSF	TF
Nitab4.5_0000238g0080	Nitab4.5_0004420g0010	0.039110449	Tify	TF
Nitab4.5_0007330g0040	Nitab4.5_0000107g0220	0.039093219	DBP	TF
Nitab4.5_0010381g0010	Nitab4.5_0003496g0010	0.039092767	bHLH	TF
Nitab4.5_0000188g0310	Nitab4.5_0021810g0010	0.039067175	NAC	TF
Nitab4.5_0001778g0090	Nitab4.5_0001551g0070	0.039063701	HSF	TF
Nitab4.5_0009734g0010	Nitab4.5_0005837g0060	0.039055637	C2C2-CO-like	TF
Nitab4.5_0001180g0220	Nitab4.5_0000852g0060	0.039051032	MYB	TF
Nitab4.5_0007330g0040	Nitab4.5_0004002g0030	0.039047689	DBP	TF
Nitab4.5_0010633g0050	Nitab4.5_0000083g0170	0.039036557	MYB	TF
Nitab4.5_0001304g0070	Nitab4.5_0013378g0020	0.039033882	C2C2-Dof	TF
Nitab4.5_0001865g0010	Nitab4.5_0001404g0050	0.039032813	HB	TF
Nitab4.5_0003871g0010	Nitab4.5_0001799g0070	0.039032247	S1Fa-like	TF
Nitab4.5_0001960g0060	Nitab4.5_0000515g0030	0.039024099	MYB	TF
Nitab4.5_0001546g0010	Nitab4.5_0000102g0450	0.039006738	Tify	TF
Nitab4.5_0001204g0100	Nitab4.5_0000287g0240	0.038987141	NAC	TF
Nitab4.5_0009714g0010	Nitab4.5_0005544g0070	0.038984784	MYB	TF
Nitab4.5_0000929g0090	Nitab4.5_0001799g0070	0.038984512	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0013024g0010	0.038984209	mTERF	TF
Nitab4.5_0022090g0010	Nitab4.5_0001535g0010	0.03898085	RWP-RK	TF
Nitab4.5_0000308g0140	Nitab4.5_0002629g0030	0.038979732	mTERF	TF
Nitab4.5_0009734g0010	Nitab4.5_0000542g0010	0.038977715	C2C2-CO-like	TF
Nitab4.5_0000115g0100	Nitab4.5_0003208g0020	0.038971212	NAC	TF
Nitab4.5_0009734g0010	Nitab4.5_0002574g0050	0.03896954	C2C2-CO-like	TF
Nitab4.5_0001084g0060	Nitab4.5_0004409g0050	0.038965509	WRKY	TF
Nitab4.5_0027175g0010	Nitab4.5_0010531g0020	0.038965112	C2C2-GATA	TF
Nitab4.5_0000974g0020	Nitab4.5_0011578g0040	0.038957574	C2C2-CO-like	TF
Nitab4.5_0001865g0010	Nitab4.5_0019776g0010	0.038944855	HB	TF
Nitab4.5_0003309g0010	Nitab4.5_0003290g0030	0.038943476	zf-HD	TF
Nitab4.5_0008488g0010	Nitab4.5_0000804g0070	0.038942938	MYB	TF
Nitab4.5_0002182g0080	Nitab4.5_0009215g0050	0.038942008	C2C2-GATA	TF
Nitab4.5_0001960g0060	Nitab4.5_0000178g0130	0.038940895	MYB	TF
Nitab4.5_0000044g0100	Nitab4.5_0000038g0020	0.038939488	AP2-EREBP	TF
Nitab4.5_0005648g0020	Nitab4.5_0000305g0330	0.038935762	HSF	TF
Nitab4.5_0004614g0010	Nitab4.5_0001714g0130	0.038925431	MYB	TF
Nitab4.5_0000895g0070	Nitab4.5_0001187g0070	0.038917502	MYB	TF
Nitab4.5_0007387g0010	Nitab4.5_0006416g0010	0.03891018	C3H	TF
Nitab4.5_0002289g0130	Nitab4.5_0004981g0050	0.038907637	AP2-EREBP	TF
Nitab4.5_0000280g0010	Nitab4.5_0001861g0120	0.038905786	AP2-EREBP	TF
Nitab4.5_0007740g0010	Nitab4.5_0002863g0040	0.038905313	C2C2-Dof	TF
Nitab4.5_0005992g0010	Nitab4.5_0000307g0030	0.03889632	WRKY	TF
Nitab4.5_0006144g0030	Nitab4.5_0007068g0040	0.038890337	MYB	TF
Nitab4.5_0002266g0100	Nitab4.5_0000826g0130	0.038887734	C2C2-GATA	TF
Nitab4.5_0000368g0350	Nitab4.5_0000856g0210	0.038883856	GRAS	TF
Nitab4.5_0004300g0180	Nitab4.5_0000159g0100	0.038874549	NAC	TF
Nitab4.5_0001555g0080	Nitab4.5_0003969g0060	0.038867469	DBP	TF
Nitab4.5_0000974g0020	Nitab4.5_0003624g0030	0.038861265	C2C2-CO-like	TF
Nitab4.5_0002377g0030	Nitab4.5_0002796g0030	0.038852438	AP2-EREBP	TF
Nitab4.5_0001865g0010	Nitab4.5_0006475g0040	0.038842806	HB	TF
Nitab4.5_0000974g0020	Nitab4.5_0009877g0020	0.038840194	C2C2-CO-like	TF
Nitab4.5_0010472g0010	Nitab4.5_0000305g0330	0.038839647	HSF	TF
Nitab4.5_0001789g0110	Nitab4.5_0000896g0030	0.038830169	bZIP	TF
Nitab4.5_0001317g0160	Nitab4.5_0019776g0010	0.038825472	bZIP	TF
Nitab4.5_0006850g0020	Nitab4.5_0000913g0020	0.03882036	bHLH	TF
Nitab4.5_0003871g0010	Nitab4.5_0002342g0090	0.038818613	S1Fa-like	TF
Nitab4.5_0003309g0010	Nitab4.5_0004861g0040	0.038818215	zf-HD	TF
Nitab4.5_0002419g0050	Nitab4.5_0001625g0070	0.038816219	AP2-EREBP	TF
Nitab4.5_0007956g0050	Nitab4.5_0000178g0300	0.038810931	LOB	TF
Nitab4.5_0003871g0010	Nitab4.5_0000192g0020	0.038810872	S1Fa-like	TF
Nitab4.5_0000287g0240	Nitab4.5_0003045g0040	0.038802696	bZIP	TF
Nitab4.5_0000188g0310	Nitab4.5_0001101g0160	0.03880117	NAC	TF
Nitab4.5_0003309g0010	Nitab4.5_0002334g0130	0.03879477	zf-HD	TF
Nitab4.5_0000238g0080	Nitab4.5_0000021g0560	0.038788784	Tify	TF
Nitab4.5_0003774g0010	Nitab4.5_0000650g0090	0.038784631	MADS	TF
Nitab4.5_0001865g0010	Nitab4.5_0005958g0020	0.038783344	HB	TF
Nitab4.5_0007480g0030	Nitab4.5_0000422g0020	0.038778862	bZIP	TF
Nitab4.5_0002260g0010	Nitab4.5_0005389g0010	0.038778612	bHLH	TF
Nitab4.5_0005476g0020	Nitab4.5_0003154g0050	0.038749	CCAAT	TF
Nitab4.5_0000238g0080	Nitab4.5_0000673g0080	0.038736419	Tify	TF
Nitab4.5_0001962g0080	Nitab4.5_0001650g0160	0.038735767	RWP-RK	TF
Nitab4.5_0002419g0050	Nitab4.5_0001816g0220	0.03873195	AP2-EREBP	TF
Nitab4.5_0001865g0010	Nitab4.5_0000604g0110	0.038729459	HB	TF
Nitab4.5_0000304g0070	Nitab4.5_0000210g0050	0.038724245	ARF	TF
Nitab4.5_0001817g0020	Nitab4.5_0010472g0010	0.03872269	AP2-EREBP	TF
Nitab4.5_0009514g0070	Nitab4.5_0001120g0010	0.038722043	PLATZ	TF
Nitab4.5_0003114g0010	Nitab4.5_0002262g0110	0.038720399	MYB	TF
Nitab4.5_0007303g0020	Nitab4.5_0000906g0030	0.038715978	C3H	TF
Nitab4.5_0000092g0120	Nitab4.5_0006594g0020	0.038711527	GRAS	TF
Nitab4.5_0003182g0070	Nitab4.5_0008490g0020	0.038710992	MADS	TF
Nitab4.5_0003039g0040	Nitab4.5_0012806g0010	0.038706571	AP2-EREBP	TF
Nitab4.5_0002558g0020	Nitab4.5_0001035g0010	0.038701897	SBP	TF
Nitab4.5_0000278g0150	Nitab4.5_0016580g0020	0.038693538	LIM	TF
Nitab4.5_0007387g0010	Nitab4.5_0000164g0080	0.038685171	C3H	TF
Nitab4.5_0001820g0010	Nitab4.5_0000508g0220	0.038683518	MYB	TF
Nitab4.5_0001546g0010	Nitab4.5_0005793g0010	0.038682339	Tify	TF
Nitab4.5_0000057g0280	Nitab4.5_0011765g0020	0.038674705	C2C2-CO-like	TF
Nitab4.5_0000400g0140	Nitab4.5_0007375g0020	0.038671583	AP2-EREBP	TF
Nitab4.5_0002543g0050	Nitab4.5_0000037g0280	0.03866782	bZIP	TF
Nitab4.5_0000895g0070	Nitab4.5_0005400g0020	0.038667254	MYB	TF
Nitab4.5_0001735g0010	Nitab4.5_0005042g0030	0.03866508	C2H2	TF
Nitab4.5_0000375g0030	Nitab4.5_0001617g0060	0.038663394	AP2-EREBP	TF
Nitab4.5_0002715g0060	Nitab4.5_0001840g0040	0.03866306	GRAS	TF
Nitab4.5_0004776g0070	Nitab4.5_0004069g0020	0.038661067	MYB	TF
Nitab4.5_0000021g0670	Nitab4.5_0000598g0020	0.038659513	HSF	TF
Nitab4.5_0007330g0040	Nitab4.5_0000905g0050	0.03865046	DBP	TF
Nitab4.5_0022090g0010	Nitab4.5_0000238g0080	0.038649171	RWP-RK	TF
Nitab4.5_0001180g0060	Nitab4.5_0000465g0140	0.03864846	HB	TF
Nitab4.5_0022090g0010	Nitab4.5_0010094g0010	0.038647357	RWP-RK	TF
Nitab4.5_0001180g0060	Nitab4.5_0000280g0010	0.038647299	HB	TF
Nitab4.5_0011780g0020	Nitab4.5_0000564g0060	0.038645837	bZIP	TF
Nitab4.5_0004176g0040	Nitab4.5_0002589g0070	0.038643727	C3H	TF
Nitab4.5_0002881g0030	Nitab4.5_0000869g0030	0.038643439	bHLH	TF
Nitab4.5_0000533g0010	Nitab4.5_0005345g0050	0.038643028	AP2-EREBP	TF
Nitab4.5_0009939g0010	Nitab4.5_0008928g0010	0.038628922	HSF	TF
Nitab4.5_0001735g0010	Nitab4.5_0000373g0030	0.038613339	C2H2	TF
Nitab4.5_0003309g0010	Nitab4.5_0000151g0410	0.038610477	zf-HD	TF
Nitab4.5_0005992g0010	Nitab4.5_0001467g0140	0.038610078	WRKY	TF
Nitab4.5_0006850g0020	Nitab4.5_0000892g0150	0.038598757	bHLH	TF
Nitab4.5_0001930g0010	Nitab4.5_0008331g0020	0.038591497	mTERF	TF
Nitab4.5_0000044g0100	Nitab4.5_0001591g0020	0.038585469	AP2-EREBP	TF
Nitab4.5_0005472g0050	Nitab4.5_0000782g0120	0.038584383	NAC	TF
Nitab4.5_0010689g0010	Nitab4.5_0004799g0010	0.038582858	G2-like	TF
Nitab4.5_0005176g0020	Nitab4.5_0000101g0270	0.038582396	C2H2	TF
Nitab4.5_0001546g0010	Nitab4.5_0001101g0160	0.038578208	Tify	TF
Nitab4.5_0005176g0020	Nitab4.5_0001960g0060	0.038568379	C2H2	TF
Nitab4.5_0001817g0020	Nitab4.5_0000807g0110	0.038563263	AP2-EREBP	TF
Nitab4.5_0009447g0010	Nitab4.5_0000574g0200	0.038556306	bZIP	TF
Nitab4.5_0009939g0010	Nitab4.5_0000118g0060	0.038556033	HSF	TF
Nitab4.5_0000188g0310	Nitab4.5_0007772g0010	0.038551033	NAC	TF
Nitab4.5_0007330g0040	Nitab4.5_0006243g0010	0.038542194	DBP	TF
Nitab4.5_0001778g0090	Nitab4.5_0003159g0010	0.038537835	HSF	TF
Nitab4.5_0005993g0040	Nitab4.5_0008580g0020	0.03853631	NAC	TF
Nitab4.5_0003774g0010	Nitab4.5_0001726g0010	0.038534577	MADS	TF
Nitab4.5_0001231g0050	Nitab4.5_0003447g0040	0.038514802	AP2-EREBP	TF
Nitab4.5_0001180g0220	Nitab4.5_0001099g0050	0.038513973	MYB	TF
Nitab4.5_0009939g0010	Nitab4.5_0000305g0330	0.038507803	HSF	TF
Nitab4.5_0001610g0040	Nitab4.5_0002210g0110	0.03850205	NAC	TF
Nitab4.5_0002236g0020	Nitab4.5_0000802g0010	0.038501523	AP2-EREBP	TF
Nitab4.5_0000284g0090	Nitab4.5_0000503g0010	0.038499003	TAZ	TF
Nitab4.5_0006144g0030	Nitab4.5_0002279g0030	0.038493427	MYB	TF
Nitab4.5_0005379g0040	Nitab4.5_0005011g0020	0.038490494	TCP	TF
Nitab4.5_0011780g0020	Nitab4.5_0000556g0010	0.038487531	bZIP	TF
Nitab4.5_0002003g0070	Nitab4.5_0008489g0010	0.03848495	LOB	TF
Nitab4.5_0000599g0020	Nitab4.5_0017813g0010	0.038479953	MADS	TF
Nitab4.5_0001688g0020	Nitab4.5_0005215g0010	0.038476304	bHLH	TF
Nitab4.5_0000895g0070	Nitab4.5_0002612g0100	0.038464077	MYB	TF
Nitab4.5_0001591g0020	Nitab4.5_0000595g0110	0.038457473	WRKY	TF
Nitab4.5_0001304g0070	Nitab4.5_0003624g0030	0.038449575	C2C2-Dof	TF
Nitab4.5_0000302g0200	Nitab4.5_0005793g0010	0.038445264	MYB	TF
Nitab4.5_0015619g0010	Nitab4.5_0000852g0060	0.038440057	ABI3VP1	TF
Nitab4.5_0000600g0080	Nitab4.5_0009820g0050	0.038433325	AP2-EREBP	TF
Nitab4.5_0001592g0050	Nitab4.5_0000476g0220	0.038427378	bZIP	TF
Nitab4.5_0002419g0050	Nitab4.5_0007860g0010	0.038424438	AP2-EREBP	TF
Nitab4.5_0000989g0080	Nitab4.5_0001891g0100	0.038424314	C2C2-CO-like	TF
Nitab4.5_0025760g0010	Nitab4.5_0000681g0080	0.038420775	WRKY	TF
Nitab4.5_0001317g0160	Nitab4.5_0005779g0060	0.038419016	bZIP	TF
Nitab4.5_0002016g0030	Nitab4.5_0000705g0070	0.038416784	HSF	TF
Nitab4.5_0000974g0020	Nitab4.5_0003281g0070	0.038415617	C2C2-CO-like	TF
Nitab4.5_0009734g0010	Nitab4.5_0001756g0090	0.038412886	C2C2-CO-like	TF
Nitab4.5_0003995g0040	Nitab4.5_0002354g0050	0.038412864	C2C2-Dof	TF
Nitab4.5_0007665g0050	Nitab4.5_0000639g0240	0.038408213	ARF	TF
Nitab4.5_0000238g0080	Nitab4.5_0026775g0010	0.038406923	Tify	TF
Nitab4.5_0012899g0010	Nitab4.5_0012555g0030	0.038401835	AP2-EREBP	TF
Nitab4.5_0002419g0050	Nitab4.5_0000375g0030	0.038394057	AP2-EREBP	TF
Nitab4.5_0000039g0050	Nitab4.5_0000008g0320	0.038394025	WRKY	TF
Nitab4.5_0006479g0010	Nitab4.5_0003558g0010	0.038390887	AP2-EREBP	TF
Nitab4.5_0000850g0070	Nitab4.5_0009607g0010	0.038390261	G2-like	TF
Nitab4.5_0000888g0030	Nitab4.5_0021810g0010	0.038384153	AP2-EREBP	TF
Nitab4.5_0007387g0010	Nitab4.5_0000892g0150	0.038378539	C3H	TF
Nitab4.5_0001930g0010	Nitab4.5_0001644g0100	0.038365545	mTERF	TF
Nitab4.5_0000005g0090	Nitab4.5_0003757g0140	0.038361127	MYB	TF
Nitab4.5_0001519g0010	Nitab4.5_0000727g0040	0.038360124	HSF	TF
Nitab4.5_0000287g0240	Nitab4.5_0000329g0060	0.038356738	bZIP	TF
Nitab4.5_0001962g0080	Nitab4.5_0006787g0060	0.038356123	RWP-RK	TF
Nitab4.5_0007387g0010	Nitab4.5_0003265g0050	0.038354219	C3H	TF
Nitab4.5_0001546g0010	Nitab4.5_0021810g0010	0.038349446	Tify	TF
Nitab4.5_0000644g0190	Nitab4.5_0001215g0200	0.038343055	C3H	TF
Nitab4.5_0004605g0080	Nitab4.5_0018681g0010	0.038339227	HB	TF
Nitab4.5_0003182g0070	Nitab4.5_0002095g0040	0.038334195	MADS	TF
Nitab4.5_0015619g0010	Nitab4.5_0000565g0130	0.038328191	ABI3VP1	TF
Nitab4.5_0009939g0010	Nitab4.5_0001000g0100	0.038327284	HSF	TF
Nitab4.5_0008680g0030	Nitab4.5_0004032g0050	0.038320038	bHLH	TF
Nitab4.5_0000375g0030	Nitab4.5_0007860g0010	0.038319854	AP2-EREBP	TF
Nitab4.5_0000599g0020	Nitab4.5_0001295g0210	0.038318543	MADS	TF
Nitab4.5_0006156g0010	Nitab4.5_0001919g0080	0.038307563	S1Fa-like	TF
Nitab4.5_0000989g0080	Nitab4.5_0000212g0180	0.038306448	C2C2-CO-like	TF
Nitab4.5_0007303g0020	Nitab4.5_0002279g0070	0.038305086	C3H	TF
Nitab4.5_0001861g0090	Nitab4.5_0006516g0010	0.038302175	HB	TF
Nitab4.5_0004086g0060	Nitab4.5_0001082g0060	0.038302121	C2C2-GATA	TF
Nitab4.5_0009514g0070	Nitab4.5_0005289g0010	0.038300291	PLATZ	TF
Nitab4.5_0000644g0190	Nitab4.5_0000214g0020	0.038291085	C3H	TF
Nitab4.5_0000116g0020	Nitab4.5_0000346g0010	0.038290462	MYB	TF
Nitab4.5_0001865g0010	Nitab4.5_0006389g0020	0.038279259	HB	TF
Nitab4.5_0002881g0030	Nitab4.5_0007367g0100	0.038277496	bHLH	TF
Nitab4.5_0005233g0040	Nitab4.5_0000516g0110	0.038273789	AP2-EREBP	TF
Nitab4.5_0000599g0020	Nitab4.5_0000200g0220	0.03827135	MADS	TF
Nitab4.5_0000278g0150	Nitab4.5_0004579g0010	0.038271264	LIM	TF
Nitab4.5_0009714g0010	Nitab4.5_0000650g0090	0.038271239	MYB	TF
Nitab4.5_0001962g0080	Nitab4.5_0000128g0300	0.03826841	RWP-RK	TF
Nitab4.5_0004614g0010	Nitab4.5_0005164g0030	0.038260293	MYB	TF
Nitab4.5_0000508g0140	Nitab4.5_0004288g0020	0.038256726	WRKY	TF
Nitab4.5_0001105g0150	Nitab4.5_0000316g0100	0.038248876	LOB	TF
Nitab4.5_0005993g0040	Nitab4.5_0001013g0090	0.03824145	NAC	TF
Nitab4.5_0001735g0010	Nitab4.5_0000468g0190	0.038231786	C2H2	TF
Nitab4.5_0001865g0010	Nitab4.5_0000116g0120	0.038228526	HB	TF
Nitab4.5_0008692g0010	Nitab4.5_0005409g0020	0.038227621	C2C2-Dof	TF
Nitab4.5_0000005g0190	Nitab4.5_0006648g0030	0.038224858	WRKY	TF
Nitab4.5_0003774g0010	Nitab4.5_0000351g0060	0.038219851	MADS	TF
Nitab4.5_0001740g0080	Nitab4.5_0002315g0060	0.038209959	bHLH	TF
Nitab4.5_0010381g0010	Nitab4.5_0006635g0040	0.038208351	bHLH	TF
Nitab4.5_0001519g0010	Nitab4.5_0000257g0270	0.038202449	HSF	TF
Nitab4.5_0005233g0040	Nitab4.5_0005904g0070	0.038198705	AP2-EREBP	TF
Nitab4.5_0000227g0160	Nitab4.5_0006389g0020	0.038192613	C3H	TF
Nitab4.5_0001035g0010	Nitab4.5_0004633g0010	0.038191193	AP2-EREBP	TF
Nitab4.5_0002007g0060	Nitab4.5_0003496g0010	0.03818838	bZIP	TF
Nitab4.5_0010053g0010	Nitab4.5_0007310g0020	0.038183233	HB	TF
Nitab4.5_0001163g0020	Nitab4.5_0005615g0020	0.038181646	CCAAT	TF
Nitab4.5_0002558g0020	Nitab4.5_0000041g0020	0.038177122	SBP	TF
Nitab4.5_0007375g0020	Nitab4.5_0016172g0010	0.038174095	WRKY	TF
Nitab4.5_0002367g0010	Nitab4.5_0002904g0100	0.038158108	ARF	TF
Nitab4.5_0000073g0270	Nitab4.5_0005246g0010	0.038153172	Tify	TF
Nitab4.5_0009714g0010	Nitab4.5_0012832g0010	0.038146065	MYB	TF
Nitab4.5_0014911g0010	Nitab4.5_0000503g0010	0.038145608	AP2-EREBP	TF
Nitab4.5_0010572g0010	Nitab4.5_0005280g0010	0.038144328	HB	TF
Nitab4.5_0002016g0030	Nitab4.5_0011908g0010	0.038141314	HSF	TF
Nitab4.5_0000459g0060	Nitab4.5_0001755g0120	0.038139542	HSF	TF
Nitab4.5_0005476g0020	Nitab4.5_0002516g0050	0.038139463	CCAAT	TF
Nitab4.5_0000888g0030	Nitab4.5_0000106g0330	0.038132319	AP2-EREBP	TF
Nitab4.5_0003477g0040	Nitab4.5_0001829g0010	0.038131461	bHLH	TF
Nitab4.5_0003039g0040	Nitab4.5_0000760g0050	0.03812797	AP2-EREBP	TF
Nitab4.5_0000188g0310	Nitab4.5_0003779g0100	0.038118198	NAC	TF
Nitab4.5_0009714g0010	Nitab4.5_0005766g0010	0.038104853	MYB	TF
Nitab4.5_0009714g0010	Nitab4.5_0027240g0010	0.038088706	MYB	TF
Nitab4.5_0000989g0080	Nitab4.5_0002229g0060	0.038079301	C2C2-CO-like	TF
Nitab4.5_0009939g0010	Nitab4.5_0000167g0130	0.038077072	HSF	TF
Nitab4.5_0007330g0040	Nitab4.5_0004278g0010	0.038067405	DBP	TF
Nitab4.5_0005379g0040	Nitab4.5_0000519g0150	0.038067233	TCP	TF
Nitab4.5_0000706g0090	Nitab4.5_0012315g0010	0.038061272	bHLH	TF
Nitab4.5_0000238g0080	Nitab4.5_0001546g0010	0.038060956	Tify	TF
Nitab4.5_0000141g0300	Nitab4.5_0003249g0020	0.038060077	HB	TF
Nitab4.5_0004190g0040	Nitab4.5_0001951g0090	0.038058093	bHLH	TF
Nitab4.5_0022090g0010	Nitab4.5_0012315g0010	0.038050735	RWP-RK	TF
Nitab4.5_0005914g0020	Nitab4.5_0011130g0010	0.038038187	NAC	TF
Nitab4.5_0009395g0020	Nitab4.5_0000249g0010	0.038034734	RWP-RK	TF
Nitab4.5_0000178g0130	Nitab4.5_0002827g0030	0.038026721	MYB	TF
Nitab4.5_0007375g0020	Nitab4.5_0014188g0010	0.038026521	WRKY	TF
Nitab4.5_0008332g0020	Nitab4.5_0023502g0010	0.038024517	G2-like	TF
Nitab4.5_0003083g0010	Nitab4.5_0007025g0030	0.038022531	C2C2-GATA	TF
Nitab4.5_0000188g0310	Nitab4.5_0000971g0070	0.038016593	NAC	TF
Nitab4.5_0008039g0010	Nitab4.5_0000382g0110	0.038012829	MYB	TF
Nitab4.5_0002266g0100	Nitab4.5_0000215g0030	0.038012466	C2C2-GATA	TF
Nitab4.5_0000716g0250	Nitab4.5_0000905g0130	0.038007999	HSF	TF
Nitab4.5_0001591g0020	Nitab4.5_0000704g0030	0.038003914	WRKY	TF
Nitab4.5_0007956g0050	Nitab4.5_0006139g0010	0.038002212	LOB	TF
Nitab4.5_0014911g0010	Nitab4.5_0005722g0010	0.037999984	AP2-EREBP	TF
Nitab4.5_0006852g0070	Nitab4.5_0000705g0070	0.037999099	HSF	TF
Nitab4.5_0001231g0050	Nitab4.5_0009332g0030	0.037993317	AP2-EREBP	TF
Nitab4.5_0015619g0010	Nitab4.5_0005958g0020	0.037987608	ABI3VP1	TF
Nitab4.5_0001163g0020	Nitab4.5_0000694g0110	0.03797547	CCAAT	TF
Nitab4.5_0000227g0160	Nitab4.5_0004013g0020	0.037973586	C3H	TF
Nitab4.5_0002980g0040	Nitab4.5_0003906g0010	0.03797003	C2C2-Dof	TF
Nitab4.5_0007330g0040	Nitab4.5_0001800g0190	0.037969079	DBP	TF
Nitab4.5_0009395g0020	Nitab4.5_0000588g0220	0.037956913	RWP-RK	TF
Nitab4.5_0010472g0010	Nitab4.5_0000113g0010	0.037950328	HSF	TF
Nitab4.5_0001231g0050	Nitab4.5_0007330g0040	0.037950091	AP2-EREBP	TF
Nitab4.5_0000989g0080	Nitab4.5_0005544g0070	0.037942859	C2C2-CO-like	TF
Nitab4.5_0011669g0010	Nitab4.5_0005491g0030	0.037935098	Tify	TF
Nitab4.5_0000238g0080	Nitab4.5_0006432g0010	0.037927805	Tify	TF
Nitab4.5_0000005g0090	Nitab4.5_0014729g0010	0.037926553	MYB	TF
Nitab4.5_0002289g0130	Nitab4.5_0001101g0160	0.037920975	AP2-EREBP	TF
Nitab4.5_0000021g0670	Nitab4.5_0002568g0010	0.037917593	HSF	TF
Nitab4.5_0007956g0050	Nitab4.5_0000455g0070	0.037915516	LOB	TF
Nitab4.5_0000227g0160	Nitab4.5_0017332g0010	0.037912956	C3H	TF
Nitab4.5_0001610g0040	Nitab4.5_0009049g0030	0.037911999	NAC	TF
Nitab4.5_0001603g0110	Nitab4.5_0000223g0070	0.037903851	WRKY	TF
Nitab4.5_0001231g0050	Nitab4.5_0002255g0010	0.037903344	AP2-EREBP	TF
Nitab4.5_0009939g0010	Nitab4.5_0002700g0150	0.037896903	HSF	TF
Nitab4.5_0009447g0010	Nitab4.5_0007994g0010	0.03788976	bZIP	TF
Nitab4.5_0000989g0080	Nitab4.5_0009614g0010	0.037889355	C2C2-CO-like	TF
Nitab4.5_0001865g0010	Nitab4.5_0002700g0150	0.037886119	HB	TF
Nitab4.5_0001033g0050	Nitab4.5_0011709g0010	0.037884324	GRF	TF
Nitab4.5_0010689g0010	Nitab4.5_0001284g0060	0.03788002	G2-like	TF
Nitab4.5_0004154g0040	Nitab4.5_0011194g0010	0.037879889	bHLH	TF
Nitab4.5_0013336g0010	Nitab4.5_0012502g0010	0.037876705	ARF	TF
Nitab4.5_0000227g0160	Nitab4.5_0006691g0030	0.037853129	C3H	TF
Nitab4.5_0009447g0010	Nitab4.5_0003983g0040	0.037848029	bZIP	TF
Nitab4.5_0001591g0020	Nitab4.5_0000308g0220	0.037846438	WRKY	TF
Nitab4.5_0010633g0050	Nitab4.5_0004055g0070	0.037835604	MYB	TF
Nitab4.5_0001519g0010	Nitab4.5_0002527g0030	0.037831939	HSF	TF
Nitab4.5_0003774g0010	Nitab4.5_0001073g0090	0.037831891	MADS	TF
Nitab4.5_0000533g0010	Nitab4.5_0005900g0100	0.037830682	AP2-EREBP	TF
Nitab4.5_0001865g0010	Nitab4.5_0001579g0060	0.037830359	HB	TF
Nitab4.5_0000073g0270	Nitab4.5_0001145g0020	0.037821393	Tify	TF
Nitab4.5_0010381g0010	Nitab4.5_0000080g0250	0.037809483	bHLH	TF
Nitab4.5_0001584g0080	Nitab4.5_0006593g0010	0.037807151	HB	TF
Nitab4.5_0001740g0080	Nitab4.5_0009344g0030	0.037805248	bHLH	TF
Nitab4.5_0001084g0060	Nitab4.5_0004052g0010	0.037797042	WRKY	TF
Nitab4.5_0001865g0010	Nitab4.5_0000584g0040	0.037787467	HB	TF
Nitab4.5_0001997g0120	Nitab4.5_0000453g0200	0.037786711	MADS	TF
Nitab4.5_0000989g0080	Nitab4.5_0000009g0170	0.037784628	C2C2-CO-like	TF
Nitab4.5_0000005g0090	Nitab4.5_0005250g0030	0.03777165	MYB	TF
Nitab4.5_0004605g0080	Nitab4.5_0000231g0260	0.037770989	HB	TF
Nitab4.5_0010633g0050	Nitab4.5_0013376g0010	0.037769428	MYB	TF
Nitab4.5_0007665g0050	Nitab4.5_0000639g0060	0.037769115	ARF	TF
Nitab4.5_0005648g0020	Nitab4.5_0019776g0010	0.037767899	HSF	TF
Nitab4.5_0002715g0060	Nitab4.5_0000194g0290	0.037762534	GRAS	TF
Nitab4.5_0000343g0360	Nitab4.5_0003305g0040	0.037759639	Tify	TF
Nitab4.5_0000284g0090	Nitab4.5_0000787g0200	0.037756851	TAZ	TF
Nitab4.5_0013324g0010	Nitab4.5_0002414g0010	0.037752035	C2C2-CO-like	TF
Nitab4.5_0002003g0070	Nitab4.5_0003265g0050	0.037751824	LOB	TF
